Chrom	Start	End	GeneID	GeneName
8	145476001	145550120	23246	BOP1
8	145480269	145548385	3297	HSF1
8	145528245	145585582	8694	DGAT1
8	145544227	145594943	83482	SCRT1
8	145547216	145594948	79581	SLC52A2
8	145562703	145628453	203054	ADCK5
8	145566885	145614269	340393	TMEM249
8	145569087	145617183	26233	FBXL6
8	145608445	145669733	29894	CPSF1
8	145627797	145677279	55630	SLC39A4
8	145638983	145688946	51160	VPS28
8	145644162	145704812	4796	TONSL
8	145656719	145709499	90990	KIFC2
8	145665314	145726031	50626	CYHR1
8	145687108	145737504	84988	PPP1R16A
8	145689114	145736718	8928	FOXH1
8	145694464	145742555	2875	GPT
8	145699418	145746611	113655	MFSD3
8	145708348	145760559	9684	LRRC14
8	145726666	145778210	9401	RECQL4
8	145737760	145787416	441381	LRRC24
8	145741602	145789458	414919	C8orf82
8	145744562	145873888	80728	ARHGAP39
8	145936293	146015970	90987	ZNF251
8	145987608	146047730	80778	ZNF34
8	145989260	146044529	340385	ZNF517
8	146005153	146052805	6132	RPL8
8	146017902	146082893	7553	ZNF7
8	146065550	146113963	28991	COMMD5
8	146092335	146161846	58500	ZNF250
8	146145743	146211274	7564	ZNF16
8	146242823	146291416	65265	C8orf33
9	4510	64739	100287171	WASH1
9	106230	153417	2298	FOXD4
9	111037	214075	55871	CBWD1
9	179864	475259	81704	DOCK8
9	203107	250893	157983	C9orf66
9	435293	756106	23189	KANK1
9	806689	979090	1761	DMRT1
9	941967	1001732	58524	DMRT3
9	1015345	1067554	10655	DMRT2
9	1980218	2203623	6595	SMARCA2
9	2586792	2664485	7436	VLDLR
9	2682525	2740037	169522	KCNV2
9	2794154	2879130	9933	KIAA0020
9	3208296	3561001	5991	RFX3
9	3814127	4335035	169792	GLIS3
9	4455426	4597469	6505	SLC1A1
9	4588315	4701674	55064	SPATA6L
9	4627293	4675272	403313	PPAPDC2
9	4644552	4718398	55664	CDC37L1
9	4699556	4777043	50808	AK3
9	4757833	4871077	10171	RCL1
9	4950244	5138183	3717	JAK2
9	5153862	5220618	11172	INSL6
9	5196418	5243967	3641	INSL4
9	5289865	5339611	6019	RLN2
9	5324931	5374873	6013	RLN1
9	5347966	5472937	55848	PLGRKT
9	5415502	5480567	29126	CD274
9	5475544	5581282	80380	PDCD1LG2
9	5594118	5786556	57589	RIC1
9	5774571	5868081	79956	ERMP1
9	5855908	5919822	2315	MLANA
9	5909007	6043003	158358	KIAA2026
9	6001018	6050640	26953	RANBP6
9	6180785	6267983	90865	IL33
9	6293348	6341900	89882	TPD52L3
9	6378150	6517051	115426	UHRF2
9	6522463	6680692	2731	GLDC
9	6685862	7185648	23081	KDM4C
9	7786490	7834799	90871	TMEM261
9	8304245	10647723	5789	PTPRD
9	12658385	12720266	7306	TYRP1
9	12740011	12833059	286343	LURAP1L
9	13095702	13314563	8777	MPDZ
9	14071841	14433982	4781	NFIB
9	14601068	14728480	340481	ZDHHC21
9	14709731	14757715	9350	CER1
9	14724663	14945993	158326	FREM1
9	15160841	15342358	158219	TTC39B
9	15387781	15471627	6619	SNAPC3
9	15454064	15546003	11168	PSIP1
9	15518096	15981897	203238	CCDC171
9	16193932	16288105	100129385	C9orf92
9	16399500	16905786	54796	BNC2
9	17099988	17513921	54875	CNTLN
9	17543951	17807126	6456	SH3GL2
9	18439078	18920947	92949	ADAMTSL1
9	18917657	19084352	158297	FAM154A
9	19014371	19061021	10670	RRAGA
9	19043134	19137940	54801	HAUS6
9	19105758	19162604	123	PLIN2
9	19195762	19384266	55667	DENND4C
9	19366253	19415235	6194	RPS6
9	19373924	19462500	340485	ACER2
9	19497449	19822017	25769	SLC24A2
9	20331662	20657542	4300	MLLT3
9	20623307	21005954	54914	FOCAD
9	21067103	21112943	3456	IFNB1
9	21130630	21177144	3467	IFNW1
9	21155635	21201659	3452	IFNA21
9	21176617	21222598	3441	IFNA4
9	21191467	21237204	3444	IFNA7
9	21196179	21242142	3446	IFNA10
9	21206371	21252310	3449	IFNA16
9	21217241	21263221	3451	IFNA17
9	21229200	21274978	3448	IFNA14
9	21294612	21340312	3442	IFNA5
9	21321017	21370429	55958	KLHL9
9	21340316	21385886	3443	IFNA6
9	21357370	21403075	3447	IFNA13
9	21374145	21420184	3445	IFNA8
9	21374253	21420396	3440	IFNA2
9	21405452	21451315	3439	IFNA1
9	21470838	21517312	338376	IFNE
9	21767634	21875969	4507	MTAP
9	21957750	22029490	1029	CDKN2A
9	21992901	22044312	1030	CDKN2B
9	22411839	22462472	63951	DMRTA1
9	23680102	23861063	1993	ELAVL2
9	24533212	24580674	100129669	IZUMO3
9	25666386	25713856	286319	TUSC1
9	26031672	26128406	100506422	LOC100506422
9	26830682	26927826	79886	CAAP1
9	26893367	26982468	9373	PLAA
9	26912036	27072931	80173	IFT74
9	26983134	27040691	64922	LRRC19
9	27074138	27240176	7010	TEK
9	27274653	27332137	54586	EQTN
9	27315206	27564850	79817	MOB3B
9	27489311	27536496	56832	IFNK
9	27536542	27608864	203228	C9orf72
9	27938083	29247998	158038	LINGO2
9	32349600	32460832	48	ACO1
9	32445299	32561322	23586	DDX58
9	32530541	32587626	10210	TOPORS
9	32543523	32608182	4712	NDUFB6
9	32619451	32670667	138474	TAF1L
9	32748496	32799199	401498	TMEM215
9	32962603	33036639	54840	APTX
9	32990208	33049062	3301	DNAJA1
9	33031849	33111714	55234	SMU1
9	33100638	33202356	2683	B4GALT1
9	33205195	33258565	27290	SPINK4
9	33229876	33292067	51510	CHMP5
9	33242469	33299759	573	BAG1
9	33255417	33381155	4799	NFX1
9	33374947	33437517	364	AQP7
9	33431151	33482631	360	AQP3
9	33451350	33508941	65083	NOL6
9	33489410	33583001	441459	ANKRD18B
9	33715463	33809229	5646	PRSS3
9	33782181	33930401	54926	UBE2R2
9	33911690	34083947	55833	UBAP2
9	34076380	34161771	25853	DCAF12
9	34144002	34262521	51271	UBAP1
9	34242377	34364198	347240	KIF24
9	34294503	34353711	318	NUDT2
9	34356663	34411894	57462	KIAA1161
9	34369016	34432849	84688	C9orf24
9	34388181	34493568	203259	FAM219A
9	34423749	34530987	27019	DNAI1
9	34511039	34558037	375704	ENHO
9	34541429	34625138	1271	CNTFR
9	34600481	34647110	138716	RPP25L
9	34603541	34655520	11258	DCTN3
9	34611454	34663011	138715	ARID3C
9	34611585	34660595	2592	GALT
9	34617181	34671898	3590	IL11RA
9	34624718	34672823	10280	SIGMAR1
9	34651879	34697689	10850	CCL27
9	34679566	34726274	6363	CCL19
9	34699001	34745164	6366	CCL21
9	34713049	34764535	259308	FAM205A
9	34922483	34992541	23349	KIAA1045
9	34954637	35008430	25822	DNAJB5
9	35006091	35055988	138724	C9orf131
9	35046064	35107739	7415	VCP
9	35063834	35115013	2189	FANCG
9	35078684	35131598	84720	PIGO
9	35089772	35138192	30968	STOML2
9	35094117	35150893	80256	FAM214B
9	35126988	35415332	10497	UNC13B
9	35454948	35571895	9853	RUSC2
9	35551826	35598896	730112	FAM166B
9	35570280	35620038	7016	TESK1
9	35599975	35653424	971	CD72
9	35623286	35671500	203260	CCDC107
9	35638914	35691154	768	CA9
9	35639296	35685947	27240	SIT1
9	35649340	35700278	84904	ARHGEF39
9	35671989	35725053	7169	TPM2
9	35687333	35767392	7094	TLN1
9	35697316	35747005	10488	CREB3
9	35714276	35763264	9827	RGP1
9	35726862	35784225	57704	GBA2
9	35742987	35789274	692094	MSMP
9	35757405	35819728	4882	NPR2
9	35794221	35864844	51754	TMEM8B
9	35797781	35847259	26206	SPAG8
9	35802956	35850042	84681	HINT2
9	35807013	35863744	392307	FAM221B
9	35859459	35905398	392309	OR13J1
9	35871188	35917138	646962	HRCT1
9	35947104	35993151	56656	OR2S2
9	36001909	36134452	8434	RECK
9	36101532	36173910	152007	GLIPR2
9	36134388	36181331	881	CCIN
9	36155852	36222059	1211	CLTA
9	36204438	36312053	10020	GNE
9	36326398	36436195	152006	RNF38
9	36537858	36687680	9833	MELK
9	36823271	37069476	5079	PAX5
9	37085468	37368145	84186	ZCCHC7
9	37387706	37446986	9380	GRHPR
9	37428099	37500407	9925	ZBTB5
9	37450931	37513694	64425	POLR1E
9	37500888	37611250	26267	FBXO10
9	37578411	37627636	401505	TOMM5
9	37616051	37756901	22844	FRMPD1
9	37718799	37788969	158234	TRMT10B
9	37765550	37877665	79269	DCAF10
9	37769710	37820089	51010	EXOSC3
9	37877593	37939350	92014	SLC25A51
9	37905894	38104210	6461	SHB
9	38357660	38408662	219	ALDH1B1
9	38396524	38459444	347252	IGFBPL1
9	38561360	38655360	253650	ANKRD18A
9	39062763	39323300	79937	CNTNAP3
9	40665290	40716537	727830	SPATA31A3
9	40761401	40827112	26149	ZNF658
9	43614501	43665730	389730	SPATA31A6
9	43649884	43932473	728577	CNTNAP3B
9	67891760	67979840	84210	ANKRD20A1
9	69189479	69237204	653404	FOXD4L6
9	69194537	69297593	644019	CBWD6
9	69346980	69435109	728747	ANKRD20A4
9	70165706	70213815	653427	FOXD4L5
9	70422003	70525211	220869	CBWD5
9	70821860	70924951	445571	CBWD3
9	70882782	70930000	286380	FOXD4L3
9	70936814	71155977	5239	PGM5
9	71141497	71190783	169693	TMEM252
9	71285329	71634092	8395	PIP5K1B
9	71359963	71408609	116224	FAM122A
9	71615478	71725094	2395	FXN
9	71617448	71664039	5568	PRKACG
9	71701179	71880124	9414	TJP2
9	71904487	72017370	9413	FAM189A2
9	72032448	72322275	320	APBA1
9	72314437	72409876	375743	PTAR1
9	72400730	72531148	138255	C9orf135
9	72623496	72851888	256691	MAMDC2
9	72838877	72979789	23137	SMC5
9	72989512	73064573	687	KLF9
9	73139965	73771514	80036	TRPM3
9	74288281	74418800	23670	TMEM2
9	74467367	74561148	51104	ABHD17B
9	74491422	74598371	138241	C9orf85
9	74656296	74710521	138240	C9orf57
9	74694510	74877140	9615	GDA
9	74956340	75015163	7763	ZFAND5
9	75101716	75461267	117531	TMC1
9	75505577	75603233	216	ALDH1A1
9	75731646	75795310	301	ANXA1
9	77077251	77312117	6096	RORB
9	77327410	77538010	140803	TRPM6
9	77551498	77602802	55071	C9orf40
9	77587872	77678310	138199	C9orf41
9	77666115	77738133	54981	NMRK1
9	77668397	77772114	26578	OSTF1
9	78470559	78987255	5125	PCSK5
9	78990432	79044444	55312	RFK
9	79021581	79132332	2650	GCNT1
9	79216291	79556003	158471	PRUNE2
9	79599570	79645869	442425	FOXB2
9	79757360	80042399	23230	VPS13A
9	80027994	80298232	9630	GNA14
9	80321189	80681365	2776	GNAQ
9	80815990	80891983	84131	CEP78
9	80876990	80955009	29968	PSAT1
9	82151687	82351796	7091	TLE4
9	84188597	84339450	7088	TLE1
9	84508342	84559913	389761	SPATA31D4
9	84523414	84575009	389762	SPATA31D3
9	84568686	84620171	389763	SPATA31D1
9	85584499	85713043	158158	RASEF
9	85847904	86188348	257019	FRMD3
9	86202963	86269045	414328	IDNK
9	86264877	86358168	29979	UBQLN1
9	86344335	86467752	80318	GKAP1
9	86441614	86571380	55582	KIF27
9	86543226	86606663	84267	C9orf64
9	86560636	86628987	80010	RMI1
9	86572997	86630569	3190	HNRNPK
9	86880764	87018413	64078	SLC28A3
9	87248372	87651985	4915	NTRK2
9	88151453	88391944	23287	AGTPBP1
9	88521056	88647217	60560	NAA35
9	88631057	88750116	51280	GOLM1
9	88825179	88909572	389766	C9orf153
9	88869462	88932490	81689	ISCA1
9	88892647	89004402	79670	ZCCHC6
9	89549276	89597104	2619	GAS1
9	89728558	89784641	401535	C9orf170
9	90077142	90333549	1612	DAPK1
9	90305973	90356384	1514	CTSL
9	90462771	90513814	286234	SPATA31E1
9	90497876	90548572	441452	SPATA31C1
9	90571358	90624695	23552	CDK20
9	90734219	90784900	645961	SPATA31C2
9	90968296	91103622	10927	SPIN1
9	91115015	91200704	158046	NXNL2
9	91252093	91302075	286238	LOC286238
9	91570777	91621057	286223	C9orf47
9	91571323	91630069	1903	S1PR3
9	91610685	91828682	53358	SHC3
9	91891112	91941618	1164	CKS2
9	91898387	91984578	79048	SECISBP2
9	91965705	92129611	10507	SEMA4D
9	92184926	92231469	10912	GADD45G
9	93362113	93440387	54769	DIRAS2
9	93528961	93670842	6850	SYK
9	93966096	94159206	549	AUH
9	94161326	94221908	4783	NFIL3
9	94474877	94747444	4920	ROR2
9	94783415	94912756	10558	SPTLC1
9	94962489	95091038	3376	IARS
9	95049639	95122876	55035	NOL8
9	95052749	95387437	401541	CENPP
9	95136248	95201937	4969	OGN
9	95166526	95221836	4958	OMD
9	95208488	95279844	54829	ASPN
9	95245828	95333374	1842	ECM2
9	95365465	95467547	64768	IPPK
9	95463644	95562083	23299	BICD2
9	95597312	95675320	83744	ZNF484
9	95674600	95808518	89846	FGD3
9	95785969	95857418	203328	SUSD3
9	95823449	95885565	84270	C9orf89
9	95873770	95931570	4814	NINJ1
9	95912211	96092854	65268	WNK2
9	96070480	96143696	445577	C9orf129
9	96178977	96338397	23196	FAM120A
9	96198781	96250874	158293	FAM120AOS
9	96303908	96451869	5253	PHF2
9	96703908	96752608	56033	BARX1
9	96758075	96882138	138639	PTPDC1
9	96986547	97074111	169841	ZNF169
9	97070477	97125926	54754	NUTM2F
9	97101832	97233202	84641	HIATL1
9	97310995	97391114	8789	FBP2
9	97355420	97437531	2203	FBP1
9	97453950	97859500	84909	C9orf3
9	97851335	98114991	2176	FANCC
9	98195263	98314247	5727	PTCH1
9	98602899	98790735	375748	ERCC6L2
9	98858942	98913693	158434	LOC158434
9	98987588	99099434	3293	HSD17B3
9	99072987	99180992	11046	SLC35D2
9	99138224	99215669	195828	ZNF367
9	99177436	99263618	22927	HABP4
9	99252394	99417112	8555	CDC14B
9	99393532	99452599	195827	AAED1
9	99508146	99575328	22869	ZNF510
9	99569272	99651389	158431	ZNF782
9	99656285	99714572	441457	NUTM2G
9	99781958	99836925	1515	CTSV
9	100034909	100149577	100499483	CCDC180
9	100139301	100268405	23424	TDRD7
9	100228461	100374025	7111	TMOD1
9	100352361	100430962	158427	TSTD2
9	100360704	100446029	4686	NCBP1
9	100427190	100494691	7507	XPA
9	100580536	100628997	2304	FOXE1
9	100656770	100719852	51531	C9orf156
9	100679072	100742197	55363	HEMGN
9	100710488	100788224	10541	ANP32B
9	100783958	100855365	54187	NANS
9	100836634	100916635	9830	TRIM14
9	100873256	100989956	7464	CORO2A
9	100951279	101053003	55357	TBC1D2
9	101040363	101506479	9568	GABBR2
9	101484290	101593794	203286	ANKS6
9	101534980	101622363	79695	GALNT12
9	101670994	101843074	1306	COL15A1
9	101832411	101926473	7046	TGFBR1
9	101949569	102002901	10952	SEC61B
9	101968706	102019246	85365	ALG2
9	102549136	102639173	8013	NR4A3
9	102633914	102746818	55014	STX17
9	102731462	102896334	23071	ERP44
9	102826501	103073426	27130	INVS
9	103054356	103150259	54881	TEX10
9	103154494	103224016	91283	MSANTD3
9	103169187	103349918	100526694	MSANTD3-TMEFF1
9	103200519	103349918	8577	TMEFF1
9	103305360	103360669	347273	MURC
9	103756030	104097417	54886	LPPR1
9	104112698	104182287	570	BAAT
9	104126135	104182942	7743	ZNF189
9	104142248	104195919	54534	MRPL50
9	104172841	104233062	229	ALDOB
9	104225439	104284503	84302	TMEM246
9	104261130	104335626	56254	RNF20
9	104321633	104535862	116443	GRIN3A
9	104343896	104392283	5535	PPP3R2
9	105722592	105790770	1539	CYLC2
9	106821540	106913700	10592	SMC2
9	107231543	107277503	138805	OR13F1
9	107278533	107324490	138804	OR13C4
9	107288050	107334094	138803	OR13C3
9	107296448	107342411	138802	OR13C8
9	107350737	107396694	138799	OR13C5
9	107356951	107402908	392376	OR13C2
9	107369528	107415485	286362	OR13C9
9	107421702	107467743	286365	OR13D1
9	107474968	107532403	25934	NIPSNAP3A
9	107491021	107550045	55335	NIPSNAP3B
9	107533283	107725527	19	ABCA1
9	107971893	108169628	23446	SLC44A1
9	108175314	108324714	83856	FSD1L
9	108285410	108413399	2218	FKTN
9	108389737	108435385	6887	TAL2
9	108421805	108548892	55151	TMEM38B
9	109590377	109783796	58499	ZNF462
9	110010516	110104475	5887	RAD23B
9	110237132	110287047	9314	KLF4
9	111589507	111636035	10881	ACTL7A
9	111606868	111653275	10880	ACTL7B
9	111619799	111731608	8518	IKBKAP
9	111661672	111713237	54942	FAM206A
9	111694848	111810874	8727	CTNNAL1
9	111767414	111917225	23731	TMEM245
9	111889580	111964571	23732	FRRS1L
9	111924253	112118244	54566	EPB41L4B
9	112127973	112295593	5774	PTPN3
9	112368067	112723756	114299	PALM2
9	112507576	112944791	445815	PALM2-AKAP2
9	112775877	112944791	11217	AKAP2
9	112951845	113005413	401546	C9orf152
9	112996091	113053920	7295	TXN
9	113055866	113135164	255220	TXNDC8
9	113117528	113377160	79987	SVEP1
9	113396050	113573278	4593	MUSK
9	113626053	113835365	1902	LPAR1
9	114079762	114125713	26248	OR2K2
9	114112972	114282025	23392	KIAA0368
9	114252438	114350124	158399	ZNF483
9	114302001	114397135	22949	PTGR1
9	114358631	114426631	548645	DNAJC25
9	114358631	114442526	552891	DNAJC25-GNG10
9	114388850	114442526	2790	GNG10
9	114438798	114580779	158401	C9orf84
9	114624045	114707654	7357	UGCG
9	114793060	114972577	64420	SUSD1
9	114969994	115130944	9991	PTBP3
9	115107188	115244685	84263	HSDL2
9	115214247	115437591	158405	KIAA1958
9	115438790	115515387	58493	INIP
9	115478133	115647267	401548	SNX30
9	115631199	115688193	57864	SLC46A2
9	115749399	115809472	169834	ZNF883
9	115794094	115854071	7539	ZFP37
9	115878237	115936422	1318	SLC31A2
9	115917799	116018641	23307	FKBP15
9	115948807	116036772	1317	SLC31A1
9	116002913	116065185	9128	PRPF4
9	116019289	116072869	246184	CDC26
9	116049372	116096320	138065	RNF183
9	116067930	116137620	114987	WDR31
9	116076811	116143513	54836	BSPRY
9	116125695	116174289	81932	HDHD3
9	116137923	116201964	257169	C9orf43
9	116138591	116198618	210	ALAD
9	116159517	116208029	54107	POLE3
9	116172008	116370023	5998	RGS3
9	116603561	116828875	114991	ZNF618
9	116812407	116875752	259	AMBP
9	116843917	116896337	113220	KIF12
9	116882824	117084796	85301	COL27A1
9	117050302	117098759	5004	ORM1
9	117057068	117105536	5005	ORM2
9	117086432	117191685	80709	AKNA
9	117154359	117302736	25861	DFNB31
9	117314993	117371152	9550	ATP6V1G1
9	117338705	117418703	203197	C9orf91
9	117418713	117479369	100505478	LOC100505478
9	117536914	117603408	9966	TNFSF15
9	117645622	117727875	944	TNFSF8
9	117771853	117915536	3371	TNC
9	117869096	118174923	50514	DEC1
9	118881070	119174600	5069	PAPPA
9	119177503	120212317	23245	ASTN2
9	119414580	119473579	22954	TRIM32
9	120431452	120489769	7099	TLR4
9	121918907	122166739	1620	BRINP1
9	123141146	123377448	55755	CDK5RAP2
9	123353195	123511765	1955	MEGF9
9	123509253	123590740	26190	FBXW2
9	123568331	123640299	5711	PSMD5
9	123607928	123692174	26147	PHF19
9	123654670	123726451	7185	TRAF1
9	123704613	123847554	727	C5
9	123815573	123949886	11064	CNTRL
9	123930414	123999365	51552	RAB14
9	123995379	124105120	2934	GSN
9	124091265	124167582	2040	STOM
9	124294380	124557809	153090	DAB2IP
9	124574203	124890885	158135	TTLL11
9	124887186	124972367	254956	MORN5
9	124896337	124957098	4702	NDUFA8
9	124954855	125026091	26468	LHX6
9	124991833	125062143	92400	RBM18
9	124991881	125095742	92399	MRRF
9	125097808	125167982	5742	PTGS1
9	125229236	125275205	347168	OR1J1
9	125238080	125284022	26740	OR1J2
9	125246419	125292361	26219	OR1J4
9	125278636	125324572	138883	OR1N1
9	125280448	125326441	138882	OR1N2
9	125319826	125365756	138881	OR1L8
9	125342016	125387961	158131	OR1Q1
9	125380857	125426814	347169	OR1B1
9	125388994	125434927	26737	OR1L1
9	125402408	125448383	26735	OR1L3
9	125451268	125497204	254973	OR1L4
9	125477126	125523062	392390	OR1L6
9	125516211	125562174	392391	OR5C1
9	125527401	125573352	392392	OR1K1
9	125570375	125625935	5082	PDCL
9	125601731	125702562	54542	RC3H2
9	125660334	125710607	10773	ZBTB6
9	125668287	125877147	23637	RABGAP1
9	125670307	125728830	57684	ZBTB26
9	125760921	125807944	2844	GPR21
9	125873907	126065855	55342	STRBP
9	126083445	126151034	286204	CRB2
9	126131932	126727417	57706	DENND1A
9	126738888	126805442	9355	LHX2
9	126984884	127124719	10783	NEK6
9	127105743	127212752	5695	PSMB7
9	127233514	127304699	2516	NR5A1
9	127269553	127568589	2649	NR6A1
9	127504436	127587170	169611	OLFML2A
9	127580695	127630170	401551	WDR38
9	127596483	127649696	81873	ARPC5L
9	127610157	127659240	11224	RPL35
9	127630572	127738386	2800	GOLGA1
9	127694887	127940838	286205	SCAI
9	127898851	127987218	5537	PPP6C
9	127927820	128006438	10244	RABEPK
9	127987126	128038666	3309	HSPA5
9	127989072	128137290	26130	GAPVD1
9	128189672	128504513	79109	MAPKAP1
9	128474616	128739655	5090	PBX3
9	129054122	129279320	89853	MVB12B
9	129341721	129473311	4010	LMX1B
9	129532284	129610487	23099	ZBTB43
9	129587943	129658156	403341	ZBTB34
9	129642052	129995445	9649	RALGPS1
9	129839627	129920044	23452	ANGPTL2
9	129990940	130165828	84253	GARNL3
9	130124416	130180170	29988	SLC2A8
9	130151652	130217651	7633	ZNF79
9	130178764	130275780	90678	LRSAM1
9	130199952	130248711	6136	RPL12
9	130257616	130376286	64855	FAM129B
9	130339485	130464995	6812	STXBP1
9	130434270	130486303	286207	C9orf117
9	130443357	130503879	158248	TTC16
9	130466226	130512936	138428	PTRH1
9	130483802	130532628	27433	TOR2A
9	130490595	130576048	10044	SH2D3C
9	130513304	130563052	1025	CDK9
9	130530136	130586360	2356	FPGS
9	130567290	130652052	2022	ENG
9	130618758	130675022	203	AK1
9	130637599	130702627	30815	ST6GALNAC6
9	130660164	130714305	27090	ST6GALNAC4
9	130673807	130728076	138429	PIP5KL1
